2024-08-20 00:07:03, 97.5, 23.24
2024-08-20 00:07:03, 82.04, 28.08
2024-08-20 00:07:03, 11.52, 21.23
2024-08-20 00:07:03, 72.96, 29.09
2024-08-20 00:07:03, 67.99, 23.8
2024-08-20 00:07:03, 11.41, 25.76
2024-08-20 00:07:03, 48.37, 20.37
2024-08-20 00:07:03, 29.45, 28.69
2024-08-20 00:07:03, 64.47, 24.12
2024-08-20 00:07:03, 77.85, 23.44
2024-08-20 00:07:03, 32.0, 28.69
2024-08-20 00:07:03, 87.8, 26.1
2024-08-20 00:07:03, 66.49, 25.08
2024-08-20 00:07:03, 98.24, 27.62
2024-08-20 00:07:03, 82.78, 24.87
2024-08-20 00:07:03, 13.68, 22.89
2024-08-20 00:07:03, 83.82, 29.19
2024-08-20 00:07:03, 48.47, 25.54
2024-08-20 00:07:03, 27.93, 24.64
2024-08-20 00:07:03, 46.74, 25.47
2024-08-20 00:07:03, 85.03, 21.86
2024-08-20 00:07:03, 82.67, 25.17
2024-08-20 00:07:03, 80.4, 29.26
2024-08-20 00:07:03, 92.81, 28.3
2024-08-20 00:07:03, 58.38, 21.49
2024-08-20 00:07:03, 64.4, 25.57
2024-08-20 00:07:03, 66.85, 26.42
2024-08-20 00:07:03, 27.89, 22.0
2024-08-20 00:07:03, 63.41, 24.47
2024-08-20 00:07:03, 28.77, 24.27
2024-08-20 00:07:03, 15.52, 27.29
2024-08-20 00:07:03, 89.88, 23.53
2024-08-20 00:07:03, 63.2, 27.84
2024-08-20 00:07:03, 23.35, 20.38
2024-08-20 00:07:03, 69.97, 22.34
2024-08-20 00:07:03, 46.84, 27.77
2024-08-20 00:07:03, 43.47, 26.98
2024-08-20 00:07:03, 11.67, 26.77
2024-08-20 00:07:03, 33.25, 28.15
2024-08-20 00:07:03, 68.25, 22.85
2024-08-20 00:07:03, 97.16, 20.18
2024-08-20 00:07:03, 77.89, 29.26
2024-08-20 00:07:03, 99.09, 28.7
2024-08-20 00:07:03, 90.16, 22.32
2024-08-20 00:07:03, 14.15, 26.04
2024-08-20 00:07:03, 91.05, 27.16
2024-08-20 00:07:03, 61.75, 21.09
2024-08-20 00:07:03, 81.41, 28.63
2024-08-20 00:07:03, 65.0, 27.35
2024-08-20 00:07:03, 58.01, 26.49
2024-08-20 00:07:03, 55.05, 22.26
2024-08-20 00:07:03, 98.69, 23.21
2024-08-20 00:07:03, 32.28, 21.57
2024-08-20 00:07:03, 16.85, 20.05
2024-08-20 00:07:03, 51.25, 24.19
2024-08-20 00:07:03, 71.02, 21.65
2024-08-20 00:07:03, 70.68, 20.26
2024-08-20 00:07:03, 51.11, 22.31
2024-08-20 00:07:03, 33.07, 26.6
2024-08-20 00:07:03, 15.14, 20.99
2024-08-20 00:07:03, 14.04, 23.21
2024-08-20 00:07:03, 16.2, 20.09
2024-08-20 00:07:03, 27.08, 28.54
2024-08-20 00:07:03, 33.26, 28.42
2024-08-20 00:07:03, 27.24, 24.59
2024-08-20 00:07:03, 61.9, 28.41
2024-08-20 00:07:03, 80.27, 25.45
2024-08-20 00:07:03, 48.22, 28.88
2024-08-20 00:07:03, 55.83, 22.32
2024-08-20 00:07:03, 69.03, 24.88
2024-08-20 00:07:03, 87.69, 20.76
2024-08-20 00:07:03, 11.06, 27.96
2024-08-20 00:07:03, 47.99, 27.79
2024-08-20 00:07:03, 13.04, 25.27
2024-08-20 00:07:03, 11.26, 27.85
2024-08-20 00:07:03, 23.77, 26.33
2024-08-20 00:07:03, 79.31, 23.4
2024-08-20 00:07:03, 40.67, 20.33
2024-08-20 00:07:03, 65.47, 23.22
2024-08-20 00:07:03, 30.02, 29.61
2024-08-20 00:07:03, 81.76, 24.64
2024-08-20 00:07:03, 39.31, 21.21
2024-08-20 00:07:03, 82.92, 22.57
2024-08-20 00:07:03, 36.64, 26.27
2024-08-20 00:07:03, 43.16, 22.66
2024-08-20 00:07:03, 93.16, 26.07
2024-08-20 00:07:03, 69.86, 24.95
2024-08-20 00:07:03, 53.98, 24.71
2024-08-20 00:07:03, 37.42, 22.85
2024-08-20 00:07:03, 30.29, 23.03
2024-08-20 00:07:03, 32.68, 23.48
2024-08-20 00:07:03, 77.63, 21.57
2024-08-20 00:07:03, 69.15, 28.06
2024-08-20 00:07:03, 59.77, 22.79
2024-08-20 00:07:03, 89.61, 26.56
2024-08-20 00:07:03, 19.48, 27.33
2024-08-20 00:07:03, 69.07, 27.57
2024-08-20 00:07:03, 29.0, 28.69
2024-08-20 00:07:03, 90.55, 25.93
2024-08-20 00:07:03, 77.64, 28.91
2024-08-20 00:07:03, 50.58, 25.47
2024-08-20 00:07:03, 13.96, 20.66
2024-08-20 00:07:03, 77.53, 22.08
2024-08-20 00:07:03, 37.4, 29.85
2024-08-20 00:07:03, 21.98, 28.5
2024-08-20 00:07:03, 77.79, 23.21
2024-08-20 00:07:03, 98.65, 27.64
2024-08-20 00:07:03, 48.26, 27.18
2024-08-20 00:07:03, 22.47, 23.58
2024-08-20 00:07:03, 39.57, 22.21
2024-08-20 00:07:03, 60.67, 26.59
2024-08-20 00:07:03, 87.73, 23.72
2024-08-20 00:07:03, 25.9, 25.35
2024-08-20 00:07:03, 12.62, 24.83
2024-08-20 00:07:03, 14.24, 23.81
2024-08-20 00:07:03, 20.04, 21.27
2024-08-20 00:07:03, 55.09, 27.67
2024-08-20 00:07:03, 56.79, 24.9
2024-08-20 00:07:03, 15.73, 22.19
2024-08-20 00:07:03, 24.13, 29.28
2024-08-20 00:07:03, 71.01, 27.16
2024-08-20 00:07:03, 92.81, 27.05
2024-08-20 00:07:03, 58.06, 20.43
2024-08-20 00:07:03, 10.52, 28.68
2024-08-20 00:07:03, 94.22, 28.71
2024-08-20 00:07:03, 40.34, 21.02
2024-08-20 00:07:03, 35.28, 22.23
2024-08-20 00:07:03, 22.32, 27.29
2024-08-20 00:07:03, 73.42, 26.71
2024-08-20 00:07:03, 98.24, 20.11
2024-08-20 00:07:03, 25.82, 28.34
2024-08-20 00:07:03, 57.42, 29.91
2024-08-20 00:07:03, 16.26, 20.83
2024-08-20 00:07:03, 85.97, 21.27
2024-08-20 00:07:03, 65.97, 27.78
2024-08-20 00:07:03, 79.16, 20.49
2024-08-20 00:07:03, 38.52, 21.09
2024-08-20 00:07:03, 21.8, 28.74
2024-08-20 00:07:03, 16.46, 20.72
2024-08-20 00:07:03, 82.67, 24.51
2024-08-20 00:07:03, 16.37, 26.59
2024-08-20 00:07:03, 36.51, 22.81
2024-08-20 00:07:03, 68.29, 27.09
2024-08-20 00:07:03, 50.23, 25.52
2024-08-20 00:07:03, 78.67, 26.08
2024-08-20 00:07:03, 52.92, 29.25
2024-08-20 00:07:03, 39.46, 27.83
2024-08-20 00:07:03, 24.99, 20.98
2024-08-20 00:07:03, 91.38, 27.43
2024-08-20 00:07:03, 33.64, 23.42
2024-08-20 00:07:03, 18.45, 25.97
2024-08-20 00:07:03, 87.15, 27.27
2024-08-20 00:07:03, 12.53, 27.24
2024-08-20 00:07:03, 56.3, 25.68
2024-08-20 00:07:03, 12.19, 27.53
2024-08-20 00:07:03, 26.68, 26.85
2024-08-20 00:07:03, 52.61, 23.71
2024-08-20 00:07:03, 20.14, 23.9
2024-08-20 00:07:03, 18.24, 27.96
2024-08-20 00:07:03, 52.91, 29.3
2024-08-20 00:07:03, 77.42, 22.36
2024-08-20 00:07:03, 14.28, 21.58
2024-08-20 00:07:03, 70.3, 26.27
2024-08-20 00:07:03, 49.31, 27.79
2024-08-20 00:07:03, 20.67, 26.51
2024-08-20 00:07:03, 64.96, 29.81
2024-08-20 00:07:03, 69.89, 27.52
2024-08-20 00:07:03, 11.64, 29.43
2024-08-20 00:07:03, 11.29, 27.93
2024-08-20 00:07:03, 56.67, 28.33
2024-08-20 00:07:03, 55.71, 25.94
2024-08-20 00:07:03, 14.97, 25.65
2024-08-20 00:07:03, 69.71, 29.81
2024-08-20 00:07:03, 86.59, 26.0
2024-08-20 00:07:03, 55.3, 26.65
2024-08-20 00:07:03, 93.81, 23.26
2024-08-20 00:07:03, 32.88, 25.43
2024-08-20 00:07:03, 72.57, 25.53
2024-08-20 00:07:03, 93.29, 23.09
2024-08-20 00:07:03, 45.24, 28.39
2024-08-20 00:07:03, 29.01, 26.61
2024-08-20 00:07:03, 90.52, 27.48
2024-08-20 00:07:03, 76.0, 22.04
2024-08-20 00:07:03, 73.47, 23.27
2024-08-20 00:07:03, 62.41, 22.46
2024-08-20 00:07:03, 25.5, 27.66
2024-08-20 00:07:03, 72.88, 28.95
2024-08-20 00:07:03, 10.97, 25.44
2024-08-20 00:07:03, 58.95, 27.14
2024-08-20 00:07:03, 12.02, 22.3
2024-08-20 00:07:03, 20.14, 25.38
2024-08-20 00:07:03, 95.68, 29.89
2024-08-20 00:07:03, 94.04, 23.39
2024-08-20 00:07:03, 39.16, 22.86
2024-08-20 00:07:03, 39.59, 26.99
2024-08-20 00:07:03, 23.25, 21.64
2024-08-20 00:07:03, 24.92, 23.37
2024-08-20 00:07:03, 62.48, 21.52
2024-08-20 00:07:03, 14.12, 29.74
2024-08-20 00:07:03, 71.15, 25.57
2024-08-20 00:07:03, 20.14, 25.12
2024-08-20 00:07:03, 57.56, 26.25
2024-08-20 00:07:03, 39.25, 25.5
2024-08-20 00:07:03, 60.35, 23.43
2024-08-20 00:07:03, 21.15, 27.04
2024-08-20 00:07:03, 46.87, 22.07
2024-08-20 00:07:03, 59.4, 24.92
2024-08-20 00:07:03, 65.83, 24.03
2024-08-20 00:07:03, 52.72, 20.16
2024-08-20 00:07:03, 68.85, 27.1
2024-08-20 00:07:03, 12.62, 26.59
2024-08-20 00:07:03, 52.66, 26.83
2024-08-20 00:07:03, 44.59, 22.24
2024-08-20 00:07:03, 44.58, 26.86
2024-08-20 00:07:03, 97.73, 26.89
2024-08-20 00:07:03, 19.44, 27.38
2024-08-20 00:07:03, 37.95, 25.15
2024-08-20 00:07:03, 61.05, 23.84
2024-08-20 00:07:03, 96.39, 27.4
2024-08-20 00:07:03, 56.92, 26.96
2024-08-20 00:07:03, 59.34, 25.3
2024-08-20 00:07:03, 36.99, 27.24
2024-08-20 00:07:03, 99.83, 24.55
2024-08-20 00:07:03, 70.5, 25.48
2024-08-20 00:07:03, 12.78, 26.77
2024-08-20 00:07:03, 47.11, 21.21
2024-08-20 00:07:03, 32.07, 27.84
2024-08-20 00:07:03, 22.9, 27.0
2024-08-20 00:07:03, 12.49, 25.14
2024-08-20 00:07:03, 27.16, 22.19
2024-08-20 00:07:03, 62.48, 20.1
2024-08-20 00:07:03, 51.41, 21.78
2024-08-20 00:07:03, 15.91, 24.65
2024-08-20 00:07:03, 95.72, 26.37
2024-08-20 00:07:03, 57.92, 21.25
2024-08-20 00:07:03, 93.69, 22.88
2024-08-20 00:07:03, 46.67, 25.92
2024-08-20 00:07:03, 12.74, 23.66
2024-08-20 00:07:03, 34.45, 20.05
2024-08-20 00:07:03, 48.37, 23.84
2024-08-20 00:07:03, 18.93, 20.59
2024-08-20 00:07:03, 19.12, 24.34
2024-08-20 00:07:03, 26.66, 22.94
2024-08-20 00:07:03, 75.8, 28.1
2024-08-20 00:07:03, 37.99, 21.47
2024-08-20 00:07:03, 42.37, 25.45
2024-08-20 00:07:03, 90.3, 25.2
2024-08-20 00:07:03, 15.32, 22.3
2024-08-20 00:07:03, 43.96, 22.88
2024-08-20 00:07:03, 80.93, 29.68
2024-08-20 00:07:03, 86.14, 29.48
2024-08-20 00:07:03, 24.53, 25.95
2024-08-20 00:07:03, 39.64, 24.21
2024-08-20 00:07:03, 59.93, 27.94
2024-08-20 00:07:03, 63.55, 29.47
2024-08-20 00:07:03, 62.22, 21.31
2024-08-20 00:07:03, 83.75, 27.14
2024-08-20 00:07:03, 38.23, 21.94
2024-08-20 00:07:03, 80.86, 25.42
2024-08-20 00:07:03, 86.77, 29.26
2024-08-20 00:07:03, 99.37, 28.92
2024-08-20 00:07:03, 84.96, 20.83
2024-08-20 00:07:03, 78.54, 28.71
2024-08-20 00:07:03, 25.68, 27.98
2024-08-20 00:07:03, 28.33, 22.92
2024-08-20 00:07:03, 35.83, 24.41
2024-08-20 00:07:03, 66.27, 26.07
2024-08-20 00:07:03, 69.81, 29.77
2024-08-20 00:07:03, 68.07, 20.9
2024-08-20 00:07:03, 59.25, 21.92
2024-08-20 00:07:03, 13.77, 20.81
2024-08-20 00:07:03, 50.99, 24.87
2024-08-20 00:07:03, 72.35, 23.02
2024-08-20 00:07:03, 95.88, 29.12
2024-08-20 00:07:03, 32.13, 22.17
2024-08-20 00:07:03, 19.6, 26.47
2024-08-20 00:07:03, 26.37, 26.68
2024-08-20 00:07:03, 83.79, 20.73
2024-08-20 00:07:03, 51.86, 24.17
2024-08-20 00:07:03, 65.73, 29.95
2024-08-20 00:07:03, 60.72, 21.83
2024-08-20 00:07:03, 93.34, 22.36
2024-08-20 00:07:03, 98.52, 26.32
2024-08-20 00:07:03, 23.64, 23.88
2024-08-20 00:07:03, 21.09, 20.96
2024-08-20 00:07:03, 85.94, 27.96
2024-08-20 00:07:03, 34.39, 24.46
2024-08-20 00:07:03, 74.86, 27.81
2024-08-20 00:07:03, 10.52, 27.01
2024-08-20 00:07:03, 46.52, 22.36
2024-08-20 00:07:03, 99.8, 28.67
2024-08-20 00:07:03, 85.06, 22.92
2024-08-20 00:07:03, 48.17, 28.7
2024-08-20 00:07:03, 15.78, 22.94
2024-08-20 00:07:03, 59.43, 27.8
2024-08-20 00:07:03, 99.83, 22.9
2024-08-20 00:07:03, 57.83, 28.85
2024-08-20 00:07:03, 32.02, 25.9
2024-08-20 00:07:03, 74.73, 23.4
2024-08-20 00:07:03, 92.45, 23.02
2024-08-20 00:07:03, 96.59, 24.21
2024-08-20 00:07:03, 14.31, 28.52
2024-08-20 00:07:03, 44.8, 25.66
2024-08-20 00:07:03, 77.95, 25.85
2024-08-20 00:07:03, 28.86, 21.07
2024-08-20 00:07:03, 65.09, 20.0
2024-08-20 00:07:03, 72.29, 20.05
2024-08-20 00:07:03, 50.03, 20.01
2024-08-20 00:07:03, 16.4, 20.98
2024-08-20 00:07:03, 86.51, 21.75
2024-08-20 00:07:03, 73.65, 28.43
2024-08-20 00:07:03, 43.78, 21.44
2024-08-20 00:07:03, 25.41, 27.57
2024-08-20 00:07:03, 53.55, 29.87
2024-08-20 00:07:03, 78.54, 24.76
2024-08-20 00:07:03, 83.7, 28.76
2024-08-20 00:07:03, 66.7, 24.58
2024-08-20 00:07:03, 56.08, 23.23
2024-08-20 00:07:03, 42.93, 20.01
2024-08-20 00:07:03, 59.86, 22.71
2024-08-20 00:07:03, 63.91, 23.23
2024-08-20 00:07:03, 46.58, 21.82
2024-08-20 00:07:03, 97.42, 23.98
2024-08-20 00:07:03, 95.32, 26.46
2024-08-20 00:07:03, 56.54, 29.86
2024-08-20 00:07:03, 68.14, 21.63
2024-08-20 00:07:03, 75.19, 28.49
2024-08-20 00:07:03, 19.71, 26.09
2024-08-20 00:07:03, 78.25, 24.81
2024-08-20 00:07:03, 27.16, 21.97
2024-08-20 00:07:03, 95.79, 26.33
2024-08-20 00:07:03, 30.97, 27.72
2024-08-20 00:07:03, 55.79, 26.64
2024-08-20 00:07:03, 89.97, 27.9
2024-08-20 00:07:03, 28.81, 23.16
2024-08-20 00:07:03, 72.94, 25.45
2024-08-20 00:07:03, 91.28, 26.77
2024-08-20 00:07:03, 85.32, 28.46
2024-08-20 00:07:03, 76.24, 22.66
2024-08-20 00:07:03, 11.1, 24.5
2024-08-20 00:07:03, 84.64, 24.79
2024-08-20 00:07:03, 69.85, 27.16
2024-08-20 00:07:03, 39.39, 28.29
2024-08-20 00:07:03, 96.17, 28.89
2024-08-20 00:07:03, 67.89, 29.59
2024-08-20 00:07:03, 46.24, 26.07
2024-08-20 00:07:03, 93.44, 26.33
2024-08-20 00:07:03, 18.85, 28.52
2024-08-20 00:07:03, 64.53, 21.81
2024-08-20 00:07:03, 27.27, 25.08
2024-08-20 00:07:03, 52.79, 26.2
2024-08-20 00:07:03, 77.41, 29.78
2024-08-20 00:07:03, 18.65, 20.41
2024-08-20 00:07:03, 81.9, 22.33
2024-08-20 00:07:03, 89.6, 20.59
2024-08-20 00:07:03, 23.98, 23.55
2024-08-20 00:07:03, 43.28, 23.48
2024-08-20 00:07:03, 42.03, 29.2
2024-08-20 00:07:03, 11.76, 20.5
2024-08-20 00:07:03, 14.75, 24.35
2024-08-20 00:07:03, 23.27, 20.11
2024-08-20 00:07:03, 53.32, 22.19
2024-08-20 00:07:03, 43.55, 29.14
2024-08-20 00:07:03, 93.58, 23.33
2024-08-20 00:07:03, 29.05, 22.23
2024-08-20 00:07:03, 54.55, 27.92
2024-08-20 00:07:03, 54.11, 20.86
2024-08-20 00:07:03, 39.47, 24.38
2024-08-20 00:07:03, 42.84, 20.54
2024-08-20 00:07:03, 35.08, 23.91
2024-08-20 00:07:03, 44.86, 25.69
2024-08-20 00:07:03, 85.74, 27.95
2024-08-20 00:07:03, 83.16, 23.89
2024-08-20 00:07:03, 17.29, 28.27
2024-08-20 00:07:03, 75.4, 21.57
2024-08-20 00:07:03, 80.23, 28.58
2024-08-20 00:07:03, 31.16, 26.19
2024-08-20 00:07:03, 64.05, 29.63
2024-08-20 00:07:03, 27.88, 20.07
2024-08-20 00:07:03, 52.03, 29.64
2024-08-20 00:07:03, 78.87, 25.74
2024-08-20 00:07:03, 19.5, 26.61
2024-08-20 00:07:03, 36.65, 24.56
2024-08-20 00:07:03, 84.42, 26.71
2024-08-20 00:07:03, 43.7, 24.63
2024-08-20 00:07:03, 76.39, 26.22
2024-08-20 00:07:03, 39.66, 23.11
2024-08-20 00:07:03, 44.32, 29.32
2024-08-20 00:07:03, 75.02, 21.01
2024-08-20 00:07:03, 92.28, 29.99
2024-08-20 00:07:03, 50.71, 24.49
2024-08-20 00:07:03, 36.24, 29.61
2024-08-20 00:07:03, 51.27, 27.54
2024-08-20 00:07:03, 79.36, 28.19
2024-08-20 00:07:03, 31.75, 27.78
2024-08-20 00:07:03, 45.47, 22.15
2024-08-20 00:07:03, 40.94, 26.19
2024-08-20 00:07:03, 59.7, 20.83
2024-08-20 00:07:03, 34.78, 27.73
2024-08-20 00:07:03, 73.8, 22.44
2024-08-20 00:07:03, 47.32, 26.1
2024-08-20 00:07:03, 59.08, 20.92
2024-08-20 00:07:03, 43.22, 29.55
2024-08-20 00:07:03, 51.75, 29.87
2024-08-20 00:07:03, 70.44, 28.89
2024-08-20 00:07:03, 20.9, 28.01
2024-08-20 00:07:03, 57.51, 21.64
2024-08-20 00:07:03, 63.11, 26.53
2024-08-20 00:07:03, 86.18, 20.83
2024-08-20 00:07:03, 62.61, 21.46
2024-08-20 00:07:03, 98.87, 29.62
2024-08-20 00:07:03, 26.33, 27.45
2024-08-20 00:07:03, 72.55, 21.34
2024-08-20 00:07:03, 82.61, 24.59
2024-08-20 00:07:03, 17.9, 24.27
2024-08-20 00:07:03, 35.34, 20.38
2024-08-20 00:07:03, 90.04, 26.56
2024-08-20 00:07:03, 47.23, 23.98
2024-08-20 00:07:03, 82.65, 23.02
2024-08-20 00:07:03, 79.92, 24.5
2024-08-20 00:07:03, 11.25, 29.27
2024-08-20 00:07:03, 52.23, 27.66
2024-08-20 00:07:03, 58.15, 27.6
2024-08-20 00:07:03, 97.69, 24.86
2024-08-20 00:07:03, 22.79, 29.37
2024-08-20 00:07:03, 15.44, 29.07
2024-08-20 00:07:03, 12.07, 20.71
2024-08-20 00:07:03, 74.14, 20.55
2024-08-20 00:07:03, 74.67, 22.56
2024-08-20 00:07:03, 57.35, 22.71
2024-08-20 00:07:03, 43.67, 26.62
2024-08-20 00:07:03, 30.11, 23.56
2024-08-20 00:07:03, 23.67, 20.08
2024-08-20 00:07:03, 38.58, 26.32
2024-08-20 00:07:03, 85.76, 27.36
2024-08-20 00:07:03, 41.67, 24.73
2024-08-20 00:07:03, 46.27, 26.69
2024-08-20 00:07:03, 28.24, 29.43
2024-08-20 00:07:03, 82.53, 23.47
2024-08-20 00:07:03, 30.98, 26.08
2024-08-20 00:07:03, 39.76, 21.87
2024-08-20 00:07:03, 87.78, 24.62
2024-08-20 00:07:03, 46.28, 21.58
2024-08-20 00:07:03, 37.83, 25.34
2024-08-20 00:07:03, 62.75, 25.82
2024-08-20 00:07:03, 16.57, 23.55
2024-08-20 00:07:03, 90.05, 26.72
2024-08-20 00:07:03, 67.5, 20.78
2024-08-20 00:07:03, 22.49, 24.46
2024-08-20 00:07:03, 75.85, 23.01
2024-08-20 00:07:03, 63.18, 27.96
2024-08-20 00:07:03, 18.56, 26.18
2024-08-20 00:07:03, 56.86, 22.65
2024-08-20 00:07:03, 14.27, 21.45
2024-08-20 00:07:03, 69.7, 29.19
2024-08-20 00:07:03, 77.89, 29.06
2024-08-20 00:07:03, 55.05, 24.47
2024-08-20 00:07:03, 90.2, 22.08
2024-08-20 00:07:03, 13.53, 20.17
2024-08-20 00:07:03, 86.57, 28.52
2024-08-20 00:07:03, 12.68, 29.93
2024-08-20 00:07:03, 25.58, 23.0
2024-08-20 00:07:03, 52.95, 28.85
2024-08-20 00:07:03, 84.73, 26.85
2024-08-20 00:07:03, 45.66, 23.22
2024-08-20 00:07:03, 69.63, 27.93
2024-08-20 00:07:03, 74.23, 24.57
2024-08-20 00:07:03, 81.24, 24.26
2024-08-20 00:07:03, 37.61, 29.94
2024-08-20 00:07:03, 37.27, 29.63
2024-08-20 00:07:03, 80.92, 20.97
2024-08-20 00:07:03, 62.34, 25.66
2024-08-20 00:07:03, 30.49, 21.5
2024-08-20 00:07:03, 54.53, 24.06
2024-08-20 00:07:03, 46.52, 23.65
2024-08-20 00:07:03, 96.73, 22.99
2024-08-20 00:07:03, 71.27, 22.88
2024-08-20 00:07:03, 81.13, 24.18
2024-08-20 00:07:03, 18.73, 25.95
2024-08-20 00:07:03, 16.89, 20.89
2024-08-20 00:07:04, 39.49, 24.56
2024-08-20 00:07:04, 57.19, 27.93
2024-08-20 00:07:04, 79.69, 22.81
2024-08-20 00:07:04, 35.16, 28.29
2024-08-20 00:07:04, 29.23, 20.35
2024-08-20 00:07:04, 98.86, 22.95
2024-08-20 00:07:04, 85.06, 22.48
2024-08-20 00:07:04, 48.59, 23.5
2024-08-20 00:07:04, 29.59, 29.42
2024-08-20 00:07:04, 48.93, 29.09
2024-08-20 00:07:04, 54.68, 27.92
2024-08-20 00:07:04, 45.86, 22.07
2024-08-20 00:07:04, 16.34, 22.53
2024-08-20 00:07:04, 89.23, 27.69
2024-08-20 00:07:04, 37.51, 23.27
2024-08-20 00:07:04, 30.43, 29.2
2024-08-20 00:07:04, 72.66, 28.46
2024-08-20 00:07:04, 59.5, 25.58
2024-08-20 00:07:04, 95.18, 22.76
2024-08-20 00:07:04, 77.71, 20.17
2024-08-20 00:07:04, 81.58, 25.97
2024-08-20 00:07:04, 59.98, 25.16
2024-08-20 00:07:04, 75.44, 22.85
2024-08-20 00:07:04, 85.14, 29.7
2024-08-20 00:07:04, 41.25, 26.46
2024-08-20 00:07:04, 32.8, 25.55
2024-08-20 00:07:04, 71.28, 24.36
2024-08-20 00:07:04, 67.03, 25.69
2024-08-20 00:07:04, 74.52, 25.31
2024-08-20 00:07:04, 10.42, 23.91
2024-08-20 00:07:04, 11.85, 21.17
2024-08-20 00:07:04, 83.26, 25.64
2024-08-20 00:07:04, 28.73, 24.53
2024-08-20 00:07:04, 82.08, 23.28
2024-08-20 00:07:04, 41.67, 26.34
2024-08-20 00:07:04, 56.62, 25.77
2024-08-20 00:07:04, 32.7, 26.97
2024-08-20 00:07:04, 14.85, 20.8
2024-08-20 00:07:04, 89.75, 25.54
2024-08-20 00:07:04, 65.71, 26.6
2024-08-20 00:07:04, 54.2, 27.39
2024-08-20 00:07:04, 79.45, 28.21
2024-08-20 00:07:04, 28.57, 26.29
2024-08-20 00:07:04, 79.5, 21.24
2024-08-20 00:07:04, 69.45, 29.13
2024-08-20 00:07:04, 60.05, 21.76
2024-08-20 00:07:04, 86.38, 20.64
2024-08-20 00:07:04, 34.54, 23.36
2024-08-20 00:07:04, 91.21, 21.39
2024-08-20 00:07:04, 24.47, 21.31
2024-08-20 00:07:04, 24.29, 24.57
2024-08-20 00:07:04, 72.33, 21.13
2024-08-20 00:07:04, 75.42, 28.33
2024-08-20 00:07:04, 70.8, 22.6
2024-08-20 00:07:04, 44.8, 25.34
2024-08-20 00:07:04, 46.56, 23.62
2024-08-20 00:07:04, 82.74, 21.29
2024-08-20 00:07:04, 64.47, 27.83
2024-08-20 00:07:04, 54.18, 23.84
2024-08-20 00:07:04, 38.73, 26.61
